event_year,event_week,respiratory_category,percent
2020,52,ILI,0.39
2020,53,ILI,0.30
2021,1,ILI,0.24
2021,2,ILI,0.24
2021,3,ILI,0.30
2021,4,ILI,0.38
2021,5,ILI,0.36
2021,6,ILI,0.40
2021,7,ILI,0.39
2021,8,ILI,0.34
2021,9,ILI,0.43
2021,10,ILI,0.49
2021,11,ILI,0.19
2021,12,ILI,0.72
2021,13,ILI,0.41
2021,14,ILI,0.60
2021,15,ILI,0.45
2021,16,ILI,0.88
2021,17,ILI,0.67
2021,18,ILI,0.63
2021,19,ILI,0.95
2021,20,ILI,0.88
2021,21,ILI,0.70
2021,22,ILI,0.87
2021,23,ILI,0.82
2021,24,ILI,1.03
2021,25,ILI,0.71
2021,26,ILI,0.74
2021,27,ILI,0.71
2021,28,ILI,0.99
2021,29,ILI,1.13
2021,30,ILI,1.07
2021,31,ILI,0.86
2021,32,ILI,0.78
2021,33,ILI,0.93
2021,34,ILI,0.47
2021,35,ILI,0.90
2021,36,ILI,0.94
2021,37,ILI,1.69
2021,38,ILI,1.82
2021,39,ILI,1.82
2021,40,ILI,1.37
2021,41,ILI,1.04
2021,42,ILI,1.24
2021,43,ILI,1.64
2021,44,ILI,1.86
2021,45,ILI,1.46
2021,46,ILI,1.80
2021,47,ILI,1.42
2021,48,ILI,1.60
2021,49,ILI,1.52
2021,50,ILI,1.48
2021,51,ILI,2.06
2021,52,ILI,1.39
null,53,ILI,1.56
2022,1,ILI,1.68
2022,2,ILI,1.14
2022,3,ILI,0.66
2022,4,ILI,0.57
2022,5,ILI,0.39
2022,6,ILI,0.53
2022,7,ILI,0.78
2022,8,ILI,0.90
2022,9,ILI,0.86
2022,10,ILI,1.11
2022,11,ILI,1.60
2022,12,ILI,1.83
2022,13,ILI,1.35
2022,14,ILI,1.97
2022,15,ILI,1.74
2022,16,ILI,1.55
2022,17,ILI,1.79
2022,18,ILI,1.49
2022,19,ILI,1.94
2022,20,ILI,2.10
2022,21,ILI,2.27
2022,22,ILI,1.94
2022,23,ILI,1.82
2022,24,ILI,0.98
2022,25,ILI,1.27
2022,26,ILI,1.30
2022,27,ILI,0.77
2022,28,ILI,0.47
2022,29,ILI,0.70
2022,30,ILI,0.68
2022,31,ILI,0.78
2022,32,ILI,0.66
2022,33,ILI,0.51
2022,34,ILI,1.21
2022,35,ILI,1.47
2022,36,ILI,2.02
2022,37,ILI,1.42
2022,38,ILI,1.84
2022,39,ILI,1.59
2022,40,ILI,2.29
2022,41,ILI,2.10
2022,42,ILI,2.47
2022,43,ILI,2.35
2022,44,ILI,2.75
2022,45,ILI,3.24
2022,46,ILI,3.51
2022,47,ILI,3.00
2022,48,ILI,3.27
2022,49,ILI,3.32
2022,50,ILI,2.54
2022,51,ILI,2.40
2022,52,ILI,1.55
null,53,ILI,1.15
2023,1,ILI,0.86
2023,2,ILI,0.81
2023,3,ILI,0.86
2023,4,ILI,1.38
2023,5,ILI,1.31
2023,6,ILI,1.04
2023,7,ILI,1.16
2023,8,ILI,1.39
2023,9,ILI,1.51
2023,10,ILI,1.09
2023,11,ILI,1.61
2023,12,ILI,1.47
2023,13,ILI,1.31
2023,14,ILI,0.92
2023,15,ILI,0.82
2023,16,ILI,0.68
2023,17,ILI,0.78
2023,18,ILI,0.84
2023,19,ILI,0.85
2023,20,ILI,0.90
2023,21,ILI,0.90
2023,22,ILI,0.92
2023,23,ILI,0.59
2023,24,ILI,0.53
2023,25,ILI,0.45
2023,26,ILI,0.31
2023,27,ILI,0.37
2023,28,ILI,0.24
2023,29,ILI,0.43
2023,30,ILI,0.27
2023,31,ILI,0.38
2023,32,ILI,0.23
2023,33,ILI,0.38
2023,34,ILI,0.47
2023,35,ILI,1.00
2023,36,ILI,0.97
2023,37,ILI,1.12
2023,38,ILI,1.23
2023,39,ILI,0.70
2023,40,ILI,1.10
2023,41,ILI,1.29
2023,42,ILI,1.15
2023,43,ILI,1.74
2023,44,ILI,1.29
2023,45,ILI,1.91
2023,46,ILI,2.50
2023,47,ILI,1.71
2023,48,ILI,1.96
2023,49,ILI,1.81
2023,50,ILI,1.77
2023,51,ILI,1.83
2023,52,ILI,1.96
null,53,ILI,1.78
2023,1,ILI,1.66
2024,2,ILI,1.67
2024,3,ILI,1.13
2024,4,ILI,0.71
2024,5,ILI,1.11
2024,6,ILI,1.13
2024,7,ILI,1.22
2024,8,ILI,1.29
2024,9,ILI,1.21
2024,10,ILI,1.03
2024,11,ILI,1.11
2024,12,ILI,1.16
2024,13,ILI,0.78
2024,14,ILI,1.15
2024,15,ILI,0.90
2024,16,ILI,1.20
2024,17,ILI,0.89
2024,18,ILI,0.86
2024,19,ILI,1.10
2024,20,ILI,0.72
2024,21,ILI,1.12
2024,22,ILI,0.54
2024,23,ILI,0.60
2024,24,ILI,0.53
2024,25,ILI,0.52
2024,26,ILI,0.50
2024,27,ILI,0.20
2024,28,ILI,0.29
2024,29,ILI,0.20
2024,30,ILI,0.35
2024,31,ILI,0.22
2024,32,ILI,0.27
2024,33,ILI,0.36
2024,34,ILI,0.44
2024,35,ILI,0.58
2024,36,ILI,1.01
2024,37,ILI,1.51
2024,38,ILI,0.78
2024,39,ILI,0.63
2024,40,ILI,0.58
2024,41,ILI,0.72
2024,42,ILI,0.65
2024,43,ILI,0.77
2024,44,ILI,1.05
2024,45,ILI,0.71
2024,46,ILI,1.03
2024,47,ILI,1.34
2024,48,ILI,0.96
2024,49,ILI,1.28
2024,50,ILI,1.25
2024,51,ILI,1.89
2024,52,ILI,2.09
null,53,ILI,1.98
2024,1,ILI,1.91
2025,2,ILI,1.68
2025,3,ILI,2.10
2025,4,ILI,2.14
2025,5,ILI,1.72
2025,6,ILI,1.89
2025,7,ILI,1.74
2025,8,ILI,1.95
2025,9,ILI,1.33
2025,10,ILI,1.12
2025,11,ILI,1.37
2025,12,ILI,1.16
2025,13,ILI,1.42
2025,14,ILI,1.05
2025,15,ILI,0.95
2025,16,ILI,1.24
2025,17,ILI,0.91
2025,18,ILI,0.89
2025,19,ILI,1.07
2025,20,ILI,0.99
2025,21,ILI,1.23
2025,22,ILI,1.24
2025,23,ILI,0.98
2025,24,ILI,0.70
2025,25,ILI,0.54
2025,26,ILI,0.40
2025,27,ILI,0.64
2025,28,ILI,0.39
2025,29,ILI,0.48
2025,30,ILI,0.39
2025,31,ILI,0.38
2025,32,ILI,0.46
2025,33,ILI,0.52
2025,34,ILI,0.48
2025,35,ILI,1.32
2025,36,ILI,1.92
2025,37,ILI,1.31
2025,38,ILI,0.92
2025,39,ILI,0.75
2025,37,Influenza,0.05
2026,20,ILI,1.03
2025,51,ILI,2.84
2025,6,RSV,0.60
2025,36,ILI,0.53
2024,27,COVID-19,1.08
2026,7,ILI,1.46
2025,15,RSV,0.05
2024,41,Broad Acute Respiratory,13.46
2024,40,ILI,0.36
2025,37,Broad Acute Respiratory,15.09
2024,41,Influenza,0.11
2025,43,ILI,0.30
2025,32,Broad Acute Respiratory,11.30
2024,41,RSV,0.02
2024,1,RSV,1.17
2025,43,ILI,0.88
2025,37,ILI,0.53
2025,43,RSV,0.05
2024,28,Broad Acute Respiratory,7.72
2025,46,Influenza,0.31
2025,17,ILI,0.39
2024,44,Broad Acute Respiratory,13.30
2026,10,ILI,1.38
2025,46,RSV,0.07
2025,6,Influenza,3.96
2025,20,COVID-19,0.39
2025,5,ILI,1.13
2024,42,ILI,1.23
2026,3,ILI,1.33
2025,6,COVID-19,1.02
2025,30,Broad Acute Respiratory,10.54
2026,19,ILI,0.96
2025,48,ILI,0.80
2024,42,Influenza,0.10
2026,13,RSV,0.48
2025,16,Broad Acute Respiratory,11.13
2025,50,RSV,0.34
2025,51,COVID-19,0.97
2024,44,Influenza,0.17
2025,17,COVID-19,0.48
2024,29,Broad Acute Respiratory,11.47
2026,2,Influenza,2.14
2026,13,ILI,1.08
2025,26,ILI,0.20
2026,13,ILI,0.41
2024,27,RSV,0.01
2024,43,Influenza,0.16
2025,13,COVID-19,0.86
2024,29,RSV,0.00
2026,11,ILI,1.23
2026,12,COVID-19,0.23
2025,25,Influenza,0.08
2026,12,COVID-19,0.31
2025,36,Influenza,0.03
2025,37,Broad Acute Respiratory,11.41
2024,44,RSV,0.26
2025,26,COVID-19,0.10
2025,46,COVID-19,0.24
2025,12,COVID-19,0.72
2025,21,Influenza,0.07
2024,40,COVID-19,0.85
2025,44,ILI,1.19
2025,27,Influenza,0.09
2025,16,COVID-19,0.42
2025,50,COVID-19,0.68
2024,48,COVID-19,0.42
2024,27,Influenza,0.07
2024,33,Influenza,0.12
2025,49,Influenza,1.06
2025,6,ILI,3.49
2025,46,RSV,0.10
2024,33,ILI,0.26
2026,14,ILI,0.95
2025,13,Broad Acute Respiratory,13.86
2025,30,RSV,0.00
2024,27,ILI,0.58
2024,48,ILI,1.56
2026,12,ILI,1.34
2024,28,ILI,0.54
2025,48,COVID-19,0.43
2025,34,Broad Acute Respiratory,11.76
2024,33,Broad Acute Respiratory,12.23
2025,48,RSV,0.22
2024,33,COVID-19,1.63
2025,37,RSV,0.01
2024,29,Broad Acute Respiratory,7.80
2025,12,Broad Acute Respiratory,13.29
2025,16,RSV,0.07
2026,15,ILI,0.83
2026,8,ILI,1.69
2026,12,ILI,0.69
2024,42,Broad Acute Respiratory,13.19
2025,25,RSV,0.01
2025,36,Broad Acute Respiratory,15.51
2025,51,ILI,0.90
2024,28,Influenza,0.05
2026,16,ILI,0.96
2025,13,Influenza,0.77
2025,48,ILI,1.31
2025,32,Influenza,0.02
2024,42,ILI,0.35
2024,41,ILI,1.27
2025,17,Broad Acute Respiratory,12.93
2025,44,COVID-19,0.20
2025,47,ILI,1.07
2024,38,Broad Acute Respiratory,12.69
2025,46,ILI,1.30
2026,1,ILI,1.71
2024,40,Influenza,0.02
2025,45,ILI,0.93
2025,32,RSV,0.02
2026,22,ILI,0.77
2025,44,ILI,0.79
2025,35,Broad Acute Respiratory,13.27
2025,20,Influenza,0.14
2025,40,ILI,1.00
2025,44,RSV,0.07
2026,12,RSV,0.52
2024,43,RSV,0.18
2025,50,ILI,1.32
2025,34,ILI,0.32
2024,42,Broad Acute Respiratory,10.55
2025,6,RSV,0.39
2024,28,RSV,0.01
2024,43,COVID-19,0.41
2025,53,ILI,2.23
2025,41,ILI,1.18
2024,42,RSV,0.05
2026,2,ILI,1.57
2025,17,Influenza,0.24
2025,27,ILI,0.24
2025,15,ILI,0.56
2024,42,COVID-19,0.46
2025,5,Broad Acute Respiratory,19.25
2026,4,ILI,1.40
2026,9,ILI,1.53
2025,30,ILI,0.27
2025,25,COVID-19,0.20
2025,42,ILI,0.51
2025,19,COVID-19,0.37
2025,42,Influenza,0.07
2025,16,ILI,1.43
2024,47,RSV,0.51
2025,12,RSV,0.15
2025,44,Broad Acute Respiratory,12.59
2025,49,ILI,0.98
2025,19,Broad Acute Respiratory,12.80
2025,34,COVID-19,0.44
2025,49,RSV,0.24
2026,12,ILI,1.50
2026,12,RSV,0.45
2025,46,Broad Acute Respiratory,10.55
2024,1,Broad Acute Respiratory,20.49
2024,47,Broad Acute Respiratory,14.36
2025,49,COVID-19,0.55
2025,19,Broad Acute Respiratory,10.30
2024,41,COVID-19,0.42
2025,51,Broad Acute Respiratory,16.74
2025,6,Broad Acute Respiratory,17.03
2025,17,RSV,0.15
2025,15,Broad Acute Respiratory,13.10
2025,4,ILI,1.44
2025,49,ILI,1.35
2025,6,ILI,1.11
2024,48,RSV,0.72
2024,48,Influenza,0.42
2025,42,ILI,0.90
2024,32,RSV,0.04
2026,13,Influenza,0.50
2025,52,ILI,1.91
2025,51,ILI,2.09
2025,46,ILI,1.06
2025,15,Influenza,0.26
2026,6,ILI,1.38
2025,12,Broad Acute Respiratory,15.58
2025,26,RSV,0.03
2024,27,Broad Acute Respiratory,7.65
2025,26,Broad Acute Respiratory,10.78
2024,29,Influenza,0.09
2026,13,COVID-19,0.24
2026,4,COVID-19,0.80
2025,20,Broad Acute Respiratory,13.38
2026,4,Influenza,1.78
2025,49,Broad Acute Respiratory,11.45
2026,5,ILI,0.91
2025,11,Broad Acute Respiratory,15.62
2024,48,Broad Acute Respiratory,12.83
2025,12,RSV,0.21
2025,27,RSV,0.00
2025,15,COVID-19,0.73
2025,19,COVID-19,0.42
2026,12,Influenza,0.71
2025,10,Broad Acute Respiratory,13.99
2024,29,ILI,0.74
2025,34,RSV,0.00
2024,44,ILI,0.35
2025,25,Broad Acute Respiratory,8.17
2026,25,ILI,0.54
2024,45,ILI,0.40
2024,29,RSV,0.00
2025,32,COVID-19,0.36
2025,11,ILI,0.54
2025,43,Broad Acute Respiratory,10.12
2026,12,Influenza,1.48
2024,36,Influenza,0.07
2025,4,Influenza,4.65
2025,6,COVID-19,1.52
2025,5,COVID-19,1.13
2025,38,Influenza,0.05
2025,6,Influenza,5.73
2025,10,COVID-19,0.99
2025,10,ILI,2.22
2025,43,COVID-19,0.24
2024,27,RSV,0.04
2025,10,RSV,0.24
2025,4,COVID-19,1.22
2025,12,ILI,0.61
2025,38,ILI,0.47
2024,27,Influenza,0.09
2024,27,Broad Acute Respiratory,12.04
2024,45,COVID-19,0.44
2025,48,Influenza,0.57
2026,11,Influenza,0.54
2025,12,COVID-19,0.86
2025,4,Broad Acute Respiratory,19.34
2025,11,COVID-19,1.03
2025,35,COVID-19,0.66
2026,4,RSV,0.51
2025,48,COVID-19,0.59
2024,32,COVID-19,1.76
2024,27,COVID-19,1.13
2025,35,Influenza,0.05
2025,48,Broad Acute Respiratory,14.64
2024,36,RSV,0.00
2025,11,Influenza,1.16
2026,4,ILI,2.01
2024,32,Influenza,0.00
2026,11,ILI,0.55
2024,27,ILI,0.28
2025,10,Influenza,2.55
2025,38,Broad Acute Respiratory,13.84
2025,43,Influenza,0.09
2025,38,COVID-19,0.62
2025,48,RSV,0.29
2025,11,RSV,0.37
2024,32,ILI,0.44
2025,38,RSV,0.00
2025,4,RSV,0.57
2025,48,ILI,0.40
2024,45,Broad Acute Respiratory,13.71
2024,36,Broad Acute Respiratory,12.54
2026,11,COVID-19,0.32
2024,45,Influenza,0.10
2025,43,ILI,0.97
2024,36,COVID-19,1.58
2025,35,ILI,0.31
2026,11,RSV,0.81
2025,50,Influenza,2.05
2024,32,Broad Acute Respiratory,12.00
2024,45,RSV,0.25
2024,36,ILI,0.37
2025,43,RSV,0.03
2025,12,Influenza,0.93
2025,35,RSV,0.02
